link,submitter,date,name
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/502795,NEB,2008-03-14,"A1D8C9 - Approval of sample Notice for Service and Publication and form of Plan, Profile and Book of Reference"
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/500211,TransCanada Keystone Pipeline GP Ltd.,2008-02-22,A1D5C2 - 2008-02-22 - Letter Re Notification of MB Publications and Service for PPBoR
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/499936,SemCAMS,2008-02-21,B-3 - Service of Hearing Notice Letter - A1D4V3
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/494537,NEB,2008-01-18,A-25 - Letter re late request to give Oral Statement from Alberta Environment A1D1J6
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/492289,NEB,2008-01-09,A1C8Q0 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/486749,NEB,2007-11-29,A-20 Request for Approval of Substituted Service - Estate of the late Thomas Bean - PID 00336420 - Letter and Order MO-13-2007 (A1C2R2)
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/486643,NEB,2007-11-29,A1C2R6 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/476776,Emera Brunswick Pipeline Company Ltd.,2007-09-07,A1A2W1 - Letter_NEB_Notification of Publication
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/475520,Emera Brunswick Pipeline Company Ltd.,2007-08-22,A1A1G7 - Letter - EBPC Response to NEB Aug 16 letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/475331,NEB,2007-08-17,A-3A Approval of sample of Notice for Publication (A1A0Z7)
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/474168,NEB,2007-08-09,A-4B - Letter to Madame Campbell - Response to Madame Campbell's request to translation of documents A0Z9W7
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/470901,NEB,2007-07-17,A0Z7D4 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/466170,NEB,2007-06-15,A0Z2Y2 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/459049,Standing Buffalo Dakota First Nation,2007-04-12,C-10-5 - Letter dated 2 April 07 to Jim Prentice A0Y5E2
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/454392,NEB,2007-02-23,A-1-a - Letter to Company with Appendices III and IV 0A0X9I6
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/451822,NEB,2007-02-01,A0X7I8 - TMX Anchor Loop - Approval of sample of Notice of Publication
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/411393,NEB,2006-06-16,A0U5V6 - Board letter to TransCanada re request from UPA
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/406865,NEB,2006-05-02,A-18 Board letter dated 2 May 2006 approving Sea Breeze's request to amend the publication requirements (A0U1Q8)
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/406595,"GNWT, Department of Industry, Tourism and Investment",2006-05-01,"GNWT-14 - Letter to NEB dated May 1, 2006 (A0U1J6)"
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/406514,NEB,2006-04-28,A-17 Letter to Sea Breeze dated 28 April 2006 outlining required additional procedural steps (A0U1D1)
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/405863,NEB,2006-04-18,A0T9Z1 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/400310,NEB,2006-03-10,A0T5Y7 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/399476,NEB,2006-02-27,A0T4U9 - Letter and Order
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/396298,NEB,2006-02-07,A0T0T6 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/396214,Terrebonne,2006-02-03,A0T0J2 - Resolution number CE-2006-4-DEC (NEB translation to english)
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/395310,New Brunswick Department of Environment and Local Government,2006-01-24,G-6-b -- A0S9E7 - A Guide to Environmental Impact Assessment in New Brunswick
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/386195,NEB,2005-12-02,A0S4A6 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/376571,"Westcoast Energy Inc., carrying on business as Duke Energy Gas Transmission",2005-08-17,A0R6V0 - Confirmation of Publication of Notice of Public Hearing
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/376508,Duncan's First Nation,2005-08-16,A0R6R8 - Intervention Duncans First Nation
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/375677,Rob Power,2005-08-04,A0R5W1 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/375469,NEB,2005-07-29,A0R5Q0 - Ruling on the Request for Further Responses
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/368359,NEB,2005-06-09,A0R1F0 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/366988,NEB,2005-05-20,A0Q9H9 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/365617,NEB,2005-05-10,A0Q8K5 - Letter - Les Cèdres Pipeline Project
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/359173,National Energy Board,2005-04-14,A0Q5Z4 - Draft for Consultation Goal Oriented Drilling and Production Regulation
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/358558,NEB,2005-04-11,"A0Q5H8 - Requirements and Guidences Notes, Operations and Maintenance Activities on NEB-Regulated Facilities"
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/354887,NEB,2005-03-18,A0Q3L8 - Board letter dated 18 March 2005
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/354463,NEB,2005-03-11,A0Q3C9 - Board letter dated 11 March 2005
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/354030,NEB,2005-03-08,A0Q2U8 - Board letter dated 5 November 2004
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/353008,NEB,2005-02-25,A0Q2A0 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/352884,NEB,2005-02-25,A0Q2A3 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/346821,NEB,2004-12-29,A0L7U9 - NEB Non-hearing Cycle Time
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/339015,NEB,2004-10-29,A0L2Z5 - Letter and Track Report to Minister Dion
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/334362,Rabaska LNG Project,2004-08-25,A0L0K3 - Letter from Rabaska LNG Project to the Board - Railway spur
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/332103,NEB,2004-07-26,A0K8F1 - Letter to TNPI - paragraph 34(1)(b) Notice Approval - PPBoR
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/330845,NEB,2004-06-30,A0K6U8 - Letter and Draft Model Conditions for International Power Lines
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/327017,NEB,2004-05-28,A0K5C2 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/326024,NEB,2004-05-21,A0K4W9 - NEB letter dated 21 May 2004 re TNPI - Capacity Expansion/Line Reversal Paragraph 34(1)(b) Notice Approval - Requirements of the PPBoR - Kingston Pumping Station
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/322919,Sempra Energy Trading Corp.,2004-05-04,A0K2R8 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/320983,NEB,2004-04-14,A0K1I1 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/314385,NEB,2004-03-17,A0J9J7 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/311505,NEB,2004-02-12,A0J7X7 - NEB letter dated 12 February 2004 to TransCanada re 2004 Tolls Application
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/311417,NEB,2004-02-06,A0J7R8 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/306501,NEB,2003-12-16,A07144-1 NEB – Letter – Certificate GC-109 – GSX PL – GH-4-2001
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/304851,NEB,2003-11-28,A0J4K8 - 2003-11-28 Letter to Companies re Rate of Return on Common Equity for 2004
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/302820,NEB,2003-11-12,A0J3W2 - Lettre et ébauche des Directives sur les exigences de dépôt
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/302817,NEB,2003-11-12,A0J3W1 - Letter and Draft Guidelines for Filing Requirements
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/302791,NEB,2003-11-07,"A0J3S7 - Paragraph 34(1)(b) Notice Approval, Requirements of Plan, Profile and Book of Reference"
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/298740,NEB,2003-10-29,A0J3J3 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/295388,NEB,2003-10-10,A0J2R9 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/285530,NEB,2003-07-07,A0I6W0 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/284245,NEB,2003-06-20,A0I5Z0 - Letter re Draft Screening Report
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/283184,NEB,2003-06-06,A0I4S3 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/275247,NEB,2003-05-14,A0I3G2 - Procedural Update No 3 - 16 April 2003
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/275237,NEB,2003-05-14,A0I3F9 - Procedural Update No 2 - 28 March 2003
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/275066,NEB,2003-05-14,A0I3G7 - Procedural Update No 4 - 1 May 2003
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/274721,"USGen New England, Inc.",2003-05-05,A0I2U1 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/274301,NEB,2003-04-28,A0I2F2 - 03-04-25 Hearing Order GH-1-2003
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/266673,NEB,2003-02-26,A0H4Y5 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/265557,NEB,2003-02-19,A0H4F6 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/264646,NEB,2003-02-18,A0H3Y5 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/264395,NEB,2003-02-17,A0H3V2 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/260942,NEB,2003-02-11,A0H2T9 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/260863,NEB,2003-02-11,A0H2U7 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/260709,NEB,2003-02-10,A0H2L7 - Update of Electricity Memorandum of Guidance
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/259592,National Energy Board,2003-02-05,A0H1G2 - Proposed Amendment to the OPR 1999 - Decommissioning of Pipelines and Related Facilities
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/253340,National Energy Board,2002-12-10,A0G5F2 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/252401,National Energy Board,2002-12-02,A0G4K3 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/249476,National Energy Board,2002-11-26,A0G3H1 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/246961,National Energy Board,2002-11-13,A0G1E4 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/240340,National Energy Board,2002-10-15,A0F9A3 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/238503,National Energy Board,2002-09-24,A0F7I5 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/238499,National Energy Board,2002-09-24,A0F7H8 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/238422,National Energy Board,2002-09-24,A0F7I3 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/238419,National Energy Board,2002-09-24,A0F7I2 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/238413,National Energy Board,2002-09-24,A0F7H9 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/238281,National Energy Board,2002-09-24,A0F7I7 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/238278,National Energy Board,2002-09-24,A0F7I6 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/238275,National Energy Board,2002-09-24,A0F7I4 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/238272,National Energy Board,2002-09-24,A0F7I0 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/238269,National Energy Board,2002-09-24,A0F7H7 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/238266,National Energy Board,2002-09-24,A0F7H6 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/227070,National Energy Board,2002-07-26,A0E9I5 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/223585,National Energy Board,2002-07-24,A0E9D2 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/210409,National Energy Board,2002-06-24,A0E5Q4 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/206530,National Energy Board,2002-06-06,A0E2X8 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/205091,Duke Energy Marketing Limited Partnership,2002-05-29,A0E1T2 - Letter
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/200733,National Energy Board,2002-05-24,Letter (A0E1K0)
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/195544,National Energy Board,2002-05-16,Letter (A0E0U6)
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/195452,Environment Canada,2002-05-16,Letter (A0E0U9)
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/195442,National Energy Board,2002-05-16,Letter (A0E0U3)
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/192991,National Energy Board,2002-05-14,Letter (A0E0A5)
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/192580,National Energy Board,2002-05-14,Letter (A0E0F1)
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/192975,National Energy Board,2002-05-13,Letter (A0D9Z5)
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/191841,National Energy Board,2002-05-09,Letter (A0D9T3)
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/191988,Industrial Gas Users Association,2002-05-08,Letter (A0D9I1)
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/191982,Saskatchewan Industry and Resources,2002-05-08,Letter (A0D9H9)
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/191809,Conservation Council of New Brunswick,2002-05-08,Letter (A0D9K5)
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/191799,Williams Energy (Canada) Inc,2002-05-08,Letter (A0D9I5)
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/191792,Energie NB Power,2002-05-08,Letter (A0D9I3)
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/191089,Maritime Electric Company,2002-05-08,Letter (A0D9F8)
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/190349,Nova Scotia Petroleum Directorate,2002-05-08,Intervention (A0D9G0)
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/190238,SaskEnergy International,2002-05-08,Letter (A0D9H5)
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/191076,Cheveron Canada Resources,2002-05-07,Letter (A0D9D4)
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/191056,Emera Energy Inc.,2002-05-07,Letter (A0D9C8)
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/190283,Irving Oil Ltd.,2002-05-06,Intervention (A0D8Y1)
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/190276,Union of New Brunswick Indians,2002-05-06,Letter (A0D8X9)
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/189351,Irving Energy Services Ltd.,2002-05-06,Letter (A0D8Y3)
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/164044,Canadian Forest Oil Ltd.,2002-03-26,Letter (A0D4R8)
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/160538,Enbridge Consumers Gas,2002-03-20,Letter (A0D3D1)
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/160371,Shady Brook Farm,2002-03-19,Intervention (A0D2Y2)
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/160360,Blue Energy Canada Inc.,2002-03-19,Intervention (A0D2X6)
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/158407,Fisheries and Oceans,2002-03-16,Intervention (A0D2D3)
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/158303,Fisheries & Oceans,2002-03-16,Intervention (A0D2C1)
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/154551,Federal Departments,2002-03-09,Other (A0C9Z2)
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/143240,Don Skerik,2002-03-04,Supplemental Information (A0C8Q7)
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/142123,National Energy Board,2002-03-01,Letter (A0C7Y1)
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/139197,National Energy Board,2002-02-26,Letter (A0C7G3)
https://apps.cer-rec.gc.ca/REGDOCS/File/Download/137815,National Energy Board,2002-02-22,Letter (A0C7D3)
